average_value,month,year
-0.013471539006018019,11,2018
-0.0053703703703703795,3,2018
-0.03421713048681003,9,2020
0.08166666666666669,6,2018
0.008631578947368395,12,2019
-0.16592592592592595,5,2018
-0.07254545454545457,4,2018
-0.21399645821884133,12,2018
-0.14825875288061818,7,2018
2.1890697680842774e-05,3,2018
-0.1011267605633803,12,2018
-0.1190360768437835,5,2018
-0.026666666666666686,5,2018
-0.04862275036874526,9,2018
-0.07741836681201607,11,2019
-0.2911182294898408,10,2018
0.02054054054054053,1,2019
0.00820895522388058,10,2018
-0.0235416666666667,7,2020
-0.05226791962481067,1,2018
-0.047636363636363636,8,2018
0.06580645161290327,10,2018
-0.12473684210526313,5,2018
-0.14981698809987173,1,2019
-0.11906248976754956,8,2020
-0.5340242701338793,3,2018
-0.3146266675606162,12,2017
-0.10521739130434785,2,2018
-0.08156276629321767,1,2019
0.20897435897435893,3,2020
-0.24064516129032257,7,2018
0.0516326530612245,6,2018
-0.4746652146177775,7,2018
0.08354838709677423,8,2018
0.12999999999999998,9,2018
0.002891566265060222,1,2020
-0.05133254024386523,12,2018
-0.20225629971648448,10,2018
-0.0801411718174638,5,2019
-0.2292889940209051,3,2018
-0.2782274130451019,11,2020
-0.0009890109890109485,10,2019
-0.12327868852459019,8,2018
-0.02532428738369151,8,2019
-0.07833333333333334,3,2020
-0.0977272727272727,8,2019
-0.11817682117561909,3,2019
-0.026081081081081082,1,2019
0.062248962568343426,7,2019
-0.042394366197183106,12,2018
-0.195974025974026,3,2019
-0.13180000000000003,1,2018
-0.02386990285436461,2,2020
-0.10309523809523807,9,2019
-0.2245679012345679,5,2019
-0.04466666666666666,2,2019
-0.11690476190476184,6,2020
-0.051438359236316,12,2017
0.0175581395348837,4,2020
-0.09358024691358022,5,2019
0.06798471049339865,1,2018
0.004905660377358513,7,2018
-0.2199498947821436,6,2018
-0.10825902125307342,5,2018
0.05037037037037035,5,2019
0.004348489977552252,10,2019
-0.21341501546203803,2,2018
-0.2066598722923927,8,2019
-0.19399156637190526,6,2018
-0.12199999999999998,4,2018
-0.12293103448275863,5,2020
-0.18754304841656874,11,2019
-0.072,10,2018
-0.1220674400485549,12,2019
0.07234374999999998,8,2018
-0.04011904761904759,6,2019
0.0873076923076923,3,2018
0.0014082981160791152,11,2020
-0.05851788065456744,6,2019
-0.2784444444444445,3,2022
-0.03870370370370372,5,2018
0.038571428571428555,11,2018
-0.20548387096774196,10,2019
-0.010746268656716434,12,2018
-0.013749999999999976,9,2018
-0.07669427123523055,5,2019
-0.004458914312945636,12,2019
0.045200000000000004,8,2019
-0.15724394152533552,12,2018
-0.06490196078431372,3,2018
-0.06867048028713088,1,2018
-0.08634920634920637,8,2018
-0.1736095246174909,9,2019
0.058809523809523784,4,2022
-0.15932868682267,12,2018
-0.22207796970082347,2,2020
-0.14710519627785654,4,2019
-0.09932288763375767,5,2018
0.017674418604651174,8,2021
-0.12630585422443058,1,2018
0.04624999999999999,12,2017
-0.2015789428809092,5,2019
0.007462686567164159,10,2018
-0.546516750874608,7,2018
-0.07211538461538461,2,2018
-0.045737704918032814,7,2018
-0.057741935483870986,7,2018
0.0625862068965517,6,2018
-0.13039446411879313,10,2018
-0.2861765714586141,5,2018
-0.20412419833307996,11,2020
-0.25792007368388564,12,2019
-0.1449522386683219,11,2020
0.03616479524341178,10,2019
-0.023541666666666683,1,2018
-0.12031096711353534,10,2018
-0.0747234324271056,10,2018
-0.04459016393442623,8,2018
-0.1687177674479247,4,2019
-0.22505828264793507,4,2018
-0.013934070487407324,5,2018
-0.08646420139714092,11,2019
-0.023220526058336553,5,2020
-0.04720425485168274,3,2018
-0.2647549645995273,8,2018
-0.07341055865825424,12,2018
0.05352941176470588,11,2018
-0.2065129147447641,5,2020
0.07375,12,2017
-0.003458315339715806,5,2018
-0.25400000000000006,1,2019
-0.17404639029671318,4,2018
-0.0021212121212120945,9,2018
0.18803921568627452,3,2018
0.1881818181818182,6,2021
-0.28419840359145093,8,2020
0.08960784313725492,1,2018
-0.03534883720930231,7,2019
-0.08821917808219175,1,2019
-0.09884700451599653,4,2021
-0.0906761786427907,9,2018
-0.005568181818181811,8,2019
0.0038356164383561283,12,2018
0.06524590163934428,7,2018
-0.13386178193163004,3,2018
-0.06989765788858121,3,2018
-0.2745280776896347,1,2019
-0.12762040693407356,8,2018
0.0032780238528383856,10,2019
-0.07463783585611143,3,2018
-0.4607438842281696,5,2018
-0.10307399340052191,5,2020
-0.04888888888888889,10,2019
0.045675675675675695,3,2022
-0.012274683847313296,3,2019
0.07585714285714286,11,2018
-0.043333333333333335,10,2018
0.01824561403508769,5,2018
-0.0927695667074326,3,2018
-0.21794871794871795,9,2021
0.03173913043478261,2,2020
-0.14381786130082622,1,2019
0.15595744680851067,8,2019
-0.1428953499674562,6,2018
0.11573170731707315,5,2019
-0.06592275374791025,4,2019
0.0003571428571428654,5,2018
-0.09610169491525423,7,2020
-0.08195164721654428,9,2018
0.06095238095238097,12,2020
-0.061879460263793214,1,2019
0.0019999999999999463,10,2018
0.041315789473684195,2,2021
-0.14500000000000002,6,2018
-0.13816477080967277,1,2019
-0.19024390243902442,4,2018
-0.12064286513736183,5,2019
0.16347222222222227,12,2019
0.0714583333333333,2,2018
-0.33269003292981364,3,2018
0.006585365853658537,5,2019
0.03711538461538462,2,2018
0.013278688524590162,7,2018
0.034025974025974036,3,2019
0.05481481481481482,9,2021
-0.05501551970149265,6,2019
-0.11721788715901889,6,2018
-0.012384760033855578,10,2019
0.04548184312601074,11,2018
-0.24247497290545358,1,2018
-0.0037111337417426392,11,2019
-0.02819011076286136,12,2019
0.0005128205128205112,3,2019
0.04972222222222222,1,2019
0.05533333333333333,7,2020
-0.18288646263686764,10,2019
0.007469533808613356,5,2018
-0.27856606871810585,12,2018
0.08666666666666666,7,2021
-0.02964912280701752,12,2018
-0.09011040991465612,7,2018
0.005799153080228714,1,2018
-0.0626530612244898,12,2017
0.04559322033898309,6,2018
-0.28744186046511633,10,2018
0.0008000000000000392,1,2019
-0.05548780487804877,5,2019
-0.011523734841256943,12,2018
-0.027010136798629035,2,2018
-0.10289156626506026,6,2019
-0.06783783783783784,1,2020
0.22152542372881354,6,2018
0.01853658536585366,5,2019
-0.00011105904105675811,5,2018
-0.08303957703718261,12,2018
-0.26263875702803385,4,2018
-0.08028683500111311,5,2019
-0.16939999999999997,1,2018
-0.060307917624256364,10,2018
-0.24560777200162903,8,2021
0.03048780487804875,3,2020
-0.001228070175438586,5,2018
0.011999999999999995,1,2019
-0.10310235626582864,8,2020
-0.45059933653228607,7,2020
0.15666666666666665,3,2018
-0.05788539226137244,7,2018
-0.07973431548947862,10,2018
-0.05523442663730912,1,2018
-0.19024691358024692,5,2019
-0.22774972450061493,7,2018
0.002191999885082319,8,2018
-0.09109577933143437,2,2019
-0.12623740305007858,9,2018
-0.005063291139240531,4,2019
-0.16085288287954047,12,2017
0.030899875077747604,12,2019
0.052258064516129035,7,2018
0.15714285714285708,4,2018
-0.11487251184060271,4,2019
0.04968253968253972,8,2018
-0.14099445152466833,5,2019
-0.34575000000000006,12,2019
-0.1418366423738678,12,2019
-0.10146341463414632,5,2019
-0.01809648200877829,4,2019
0.008181818181818184,8,2018
-0.022332493424105093,6,2019
-0.1773991866946968,8,2018
0.012990594184928862,12,2019
0.04157894736842102,2,2019
-0.008829787234042579,11,2019
-0.002488930683189267,4,2018
0.02469929573512854,5,2018
0.03417910447761194,10,2018
-0.014267675468684848,6,2018
-0.07809243254189294,3,2019
0.03542109575584807,2,2021
-0.32028391535186357,4,2019
0.09280898876404492,8,2019
0.043627438027221535,12,2019
-0.05549080046745442,7,2018
-0.08924050632911394,4,2019
-0.0027536231884057877,10,2018
-0.0014583333333333347,12,2017
0.2781944444444444,12,2018
-0.04235825870888246,4,2019
-0.06602409638554216,6,2019
-0.16907441633498216,3,2018
-0.14244659963191017,12,2019
-0.09162162162162157,1,2019
0.014999999999999953,11,2021
-0.01494736842105263,12,2019
-0.05963826664741216,10,2018
-0.5076353398951016,5,2018
-0.12826666666666667,3,2019
-0.04034482758620689,5,2018
-0.12000000000000002,10,2018
-0.14706431686043014,12,2018
-0.01943025898200109,5,2019
0.23214285714285715,5,2018
-0.09310803761778201,9,2019
-0.07496758360456827,9,2018
-0.09778192798663032,8,2019
0.014947368421052633,12,2019
-0.25102272727272723,9,2019
0.020788512672928108,8,2018
-0.06829787234042552,8,2018
-0.016628369042029266,12,2019
-0.04022471910112361,10,2019
-0.14775339735491413,10,2018
-0.06604651162790699,8,2021
-0.07235158878656485,2,2018
0.019529411764705865,7,2019
-0.1472857142857143,11,2018
-0.01325222885157879,10,2019
0.10070647760298407,8,2018
0.10128571428571433,12,2019
-0.018840579710144946,10,2018
-0.21114377311425292,12,2019
-0.16961486194160807,6,2018
-0.12916650023873427,10,2019
0.011126599077245511,3,2019
0.08130434782608696,10,2018
-0.12849983570072196,4,2018
-0.00354838709677418,7,2018
-0.07354620731676156,6,2020
0.045070422535211235,12,2018
0.001999999999999997,10,2019
-0.10317997304093467,5,2020
0.21796296296296294,3,2018
-0.11753246753246754,3,2019
-0.3080963048862721,4,2018
-0.08903602761031021,8,2018
0.004461538461538438,8,2019
-0.20162917378297515,10,2018
0.06517241379310347,8,2019
0.0023863636363636084,8,2019
0.09000000000000001,12,2018
0.12632911392405063,3,2020
-0.021594202898550734,10,2018
-0.03128988030981391,7,2018
-0.030108695652173938,10,2019
-0.03173703483404211,7,2019
0.03181818181818179,2,2021
0.14491525423728813,6,2018
0.008986258978537455,12,2018
0.154375,4,2019
0.002115384615384611,2,2018
0.051989786138565953,5,2018
-0.04049999999999998,11,2020
-0.015937499999999993,8,2018
-0.15076668896706572,1,2018
0.033194444444444436,12,2018
-0.15337345309965625,6,2019
0.008805970149253729,10,2018
-0.17938461921281088,3,2018
-0.0005769230769230988,2,2018
0.03677966101694918,6,2018
-0.12342105263157893,12,2021
0.017108433734939758,6,2019
-0.020638297872340425,2,2020
0.002508182729160493,7,2019
-0.03907889187974688,4,2018
0.049315068493150725,12,2018
-0.08274628032094739,9,2018
-0.11085106382978724,11,2019
-0.2133303836097673,12,2018
0.06291666666666668,12,2018
-0.2902686152203222,6,2020
-0.05625000000000002,12,2017
-0.28503587572812433,7,2018
-0.22602890399821401,6,2018
0.08312500000000002,8,2018
-0.3392041818568498,11,2021
-0.2686855147562023,6,2018
0.11223880597014924,12,2018
-0.13106444167183065,12,2017
0.04036363636363636,4,2018
0.03897435897435901,3,2019
-0.016896551724137933,5,2018
-0.03849560462265649,8,2019
-0.14767138017990808,7,2018
-0.30476500921825656,1,2018
-0.240962447992399,12,2018
0.023793103448275874,8,2019
-0.006591634125546364,6,2018
-0.0810898352133855,4,2018
0.030352941176470558,8,2019
-0.010631578947368438,12,2019
-0.26751999233332435,2,2019
-0.04479166666666664,1,2020
0.07878048780487804,8,2021
-0.1447356435470149,12,2018
-0.16117662607565975,5,2019
-0.09875409339430444,12,2019
0.014157303370786531,8,2019
-0.10021739130434781,11,2019
0.01591836734693878,12,2017
-0.06035255070268617,8,2020
-0.17993171603039915,3,2019
0.17229508196721313,9,2020
-0.012023809523809516,6,2019
0.017229451319119397,8,2018
0.035473080872239514,12,2019
-0.1441666666666667,6,2019
0.19942307692307687,8,2021
-0.028421052631578944,2,2019
-0.02962264150943394,6,2018
-0.2524607173811722,10,2021
-0.006949152542372882,6,2018
-0.29092898817567475,12,2017
0.0008064516129032409,1,2019
0.051030927835051594,12,2019
0.14476190476190473,9,2018
0.1135714285714286,11,2018
0.03977528089887637,8,2019
0.03658227848101266,8,2020
-0.10003378725374944,7,2018
-0.030476190476190476,8,2018
0.1366666666666667,5,2018
0.0842857142857143,4,2018
0.054848484848484855,9,2018
-0.21495436357791173,7,2018
-0.1572,1,2018
-0.060927083091699946,2,2018
-0.1274162119306219,10,2018
-0.16274287646109226,5,2018
-0.0011764705882352886,4,2018
-0.032241379310344834,5,2018
-0.14813016511423682,11,2018
-0.09427803724866496,4,2018
-0.2818785926687959,12,2018
-0.1700601958309589,4,2018
0.06649350649350648,3,2019
0.09232142857142857,8,2018
-0.07337579331531989,5,2018
-0.08244602889762495,6,2019
-0.1366790740433452,5,2019
0.002799999999999958,1,2018
-0.08030466689651847,3,2018
-0.1230769230769231,3,2019
0.10904109589041097,12,2018
-0.09853359452720195,10,2019
-0.21703945356580226,6,2019
-0.02484848484848485,11,2018
0.07935897435897438,11,2019
-0.13008437831007985,3,2019
-0.04477316118180491,2,2019
-0.0282959834647055,7,2019
0.07621621621621623,12,2021
-0.15769377613739974,7,2018
0.1489090909090909,4,2018
0.05123287671232881,12,2018
-0.03381443298969072,12,2019
-0.015818181818181853,4,2018
0.03450704225352114,12,2018
-0.04481481481481478,3,2018
-0.15048161394201,8,2018
-0.1329624983033332,5,2018
-0.31578765192153885,11,2018
0.011612903225806454,10,2019
-0.27252815238103695,3,2018
-0.16876583026908387,8,2018
-0.01727272727272726,4,2018
-0.1276923076923077,5,2018
-0.2102070506012851,3,2018
-0.2111329187464872,1,2018
-0.17005231404603163,8,2018
0.08401519787249796,6,2018
0.060877192982456155,3,2021
0.05615412555636403,8,2018
0.020252375633634565,6,2019
-0.14578126943369016,3,2018
0.013972602739726043,12,2018
-0.19211592393844729,5,2018
0.005636281366921841,5,2019
0.017999999999999974,1,2018
-0.01970588235294115,10,2018
0.027323943661971804,12,2018
-0.07360655737704916,7,2018
0.06947368421052633,12,2019
0.007818181818181821,4,2018
0.2535443037974684,4,2019
-0.08750000000000001,10,2018
-0.026530612244897965,1,2018
-0.008440295974024188,12,2019
-0.22942028985507246,10,2018
-0.09202127659574469,11,2019
0.02365853658536587,5,2019
-0.03841229579549112,6,2019
-0.06684210526315788,5,2018
-0.028584898535386653,8,2018
0.32918367346938776,12,2017
-0.019736842105263157,8,2019
0.04558139534883723,3,2018
0.03625000000000002,12,2018
-0.07685681977677826,12,2017
0.06200000000000001,1,2018
0.13982456140350874,5,2018
0.028292682926829262,5,2019
0.10626373626373631,10,2019
-0.09829268292682927,11,2021
-0.0795907691069001,2,2019
0.014290439977156188,6,2019
0.15953997203731474,9,2018
-0.0794069860773154,4,2020
-0.1557820057405945,12,2017
-0.06986486486486487,4,2019
-0.16614686534990286,1,2018
0.0040000000000000036,5,2019
-0.04146341463414634,5,2019
-0.03236111111111111,12,2018
-0.05672615367796152,7,2019
0.007045454545454557,8,2019
-0.22004228324623076,4,2018
-0.06325547787463656,2,2018
-0.26799365963260413,8,2020
-0.0424838401725702,6,2018
-0.002547972766421485,12,2018
-0.18568506962307085,2,2019
-0.14380000000000004,1,2018
-0.10304892621257244,4,2018
0.3066666666666667,9,2018
-0.26844784349293055,1,2022
-0.057605074383499696,12,2018
-0.0776923076923077,10,2019
-0.2717949609091701,7,2018
-0.1608107789656606,11,2019
-0.21120689655172412,5,2018
-0.2402709707878998,1,2019
0.007874534145636703,6,2019
-0.3936882335974497,2,2018
0.06560000000000002,2,2018
-0.0013827334000246101,6,2019
-0.22424079597068086,5,2019
-0.04808798586093958,4,2018
0.022352941176470614,1,2018
0.12260000000000001,1,2018
-0.0007829289434070442,1,2020
0.11987804878048783,5,2019
0.03988888888888889,9,2019
-0.08428571428571431,6,2020
-0.237364883064224,2,2018
0.027592592592592627,3,2018
-0.02191309281860212,10,2018
-0.10149999999999999,4,2019
0.006746987951807219,6,2019
-0.07945085583840306,3,2019
0.060677689369810855,5,2019
0.022500000000000003,12,2018
-0.06562499999999998,4,2019
-0.2215311663821981,1,2018
-0.22667132919677502,1,2018
-0.10791412540862154,6,2018
-0.1800764481006569,2,2018
0.07558823529411768,10,2018
-0.023947368421052617,2,2019
0.01097560975609756,8,2019
-0.05700000000000002,2,2018
0.00039475165813968044,8,2018
0.15288659793814433,12,2019
-0.024583333333333332,12,2017
-0.05255423082881239,12,2018
-0.25495213338796313,4,2019
0.017543859649122803,5,2018
-0.042008783041340515,11,2019
-0.08769974474189626,4,2018
-0.21703151619214395,12,2017
-0.06863807515313011,9,2020
-0.04117647058823529,1,2018
-0.2196809073705432,6,2019
-0.009374999999999994,9,2021
-0.1815322626766844,2,2018
-0.10655172413793103,8,2019
-0.026932386920410348,2,2020
-0.12010086554907623,5,2018
-0.08322787238160825,10,2018
0.04788732394366199,12,2018
-0.12535227267653892,10,2020
-0.14125953038551578,12,2019
-0.03772868975391794,12,2018
-0.054498741342314735,4,2019
-0.13384256260707922,6,2020
-0.2327660220898466,3,2018
-0.002826086956521727,4,2020
0.143855421686747,6,2019
0.0003389830508474617,6,2018
0.05599999999999998,4,2018
-0.09145833333333335,1,2022
-0.042911392405063295,4,2019
-0.24928362795264267,10,2018
0.17753246753246754,3,2019
0.15289460177610276,7,2019
-0.10387556318029553,7,2018
-0.058643880158283986,12,2018
-0.05364314534289888,8,2018
-0.18738973452834903,8,2018
-0.37165294555659995,4,2021
-0.1515384615384615,5,2019
-0.0579777134272689,9,2018
-0.04973684210526317,8,2019
0.030689655172413788,8,2019
-0.06743243243243242,1,2019
0.10435483870967743,7,2018
0.06539999999999999,1,2018
-0.0759561941468501,5,2018
-0.06259473886470818,3,2018
-0.2432023235435031,12,2018
0.008113207547169769,5,2018
-0.028426052474423383,4,2019
0.07606874444421866,6,2021
-0.019374999999999993,12,2017
-0.03156626506024097,7,2019
-0.1326666666666667,1,2019
0.024000000000000007,9,2018
0.16745762711864406,6,2018
-0.31735183227296104,6,2018
-0.1428843034409642,4,2019
-0.06501036341047978,11,2020
-0.008333333333333338,4,2019
0.05255319148936169,7,2021
-0.2144755276478864,3,2019
-0.059858504860332125,12,2018
-0.055706503869183785,8,2020
-0.1952849089042652,12,2017
-0.09976827131468857,12,2018
-0.18976208990523882,9,2018
-0.19475836789875928,3,2018
-0.04312499999999999,12,2017
-0.20408641847757192,11,2019
-0.0026153846153846006,8,2018
-0.037108807209321366,7,2019
-0.003833851850519455,10,2019
-0.019529411764705892,10,2019
-0.2527071728976698,1,2019
-0.1748611111111111,12,2018
-0.05268009598721301,6,2018
-0.02196428571428572,4,2018
-0.05283018867924528,3,2019
-0.153414318594517,4,2018
-0.17288203772845223,10,2018
-0.11947735700635193,12,2017
-0.16432432432432434,7,2018
0.0009364057515419679,5,2018
0.007169811320754733,4,2018
0.027246376811594215,10,2018
0.0809677419354839,8,2018
-0.15525147573042225,2,2019
-0.37019751282262225,8,2019
0.031355932203389815,12,2018
-0.003628582086354141,6,2019
0.050149253731343275,10,2018
-0.054584484260518616,1,2019
-0.29870685216665316,7,2018
-0.0065400397020559265,6,2018
-0.02854166666666665,12,2018
-0.09283626911976355,12,2018
0.07090909090909092,7,2019
-0.05085714285714288,11,2018
-0.016071428571428546,5,2018
-0.07465191061846359,11,2018
0.01797872340425533,11,2019
-0.043895702267942545,3,2018
0.04860000000000002,1,2018
-0.01193181818181817,8,2019
-0.20639017453206046,3,2018
-0.20098765432098767,5,2019
-0.10172386186174494,6,2018
0.003608746994807076,3,2018
-0.012978107110580759,5,2018
0.02709090909090908,4,2018
-0.007872340425531886,10,2019
-0.05567052225842094,1,2020
-0.4023545410124114,5,2019
0.005813953488372062,7,2019
